equipment_id,maintenance_date,maintenance_type,days_since_last,usage_since_last
EQ0044,2022-06-08 06:24:40.169754,corrective,6,1043
EQ0044,2022-06-26 05:46:40.169754,preventive,13,953
EQ0044,2022-07-11 05:51:40.169754,preventive,9,1125
EQ0044,2022-07-11 05:41:40.169754,preventive,-5,972
EQ0044,2022-07-22 05:53:40.169754,routine,7,851
EQ0044,2022-08-04 04:56:40.169754,routine,10,971
EQ0044,2022-08-10 05:46:40.169754,corrective,3,1069
EQ0044,2022-08-23 04:03:40.169754,routine,7,1078
EQ0044,2022-09-07 06:33:40.169754,routine,10,1083
EQ0044,2022-09-18 04:10:40.169754,corrective,4,867
EQ0044,2022-09-22 05:24:40.169754,routine,-2,1104
EQ0044,2022-10-11 06:00:40.169754,preventive,12,1237
EQ0044,2022-10-19 04:14:40.169754,routine,4,922
EQ0044,2022-10-27 04:54:40.169754,routine,2,875
EQ0044,2022-10-31 04:18:40.169754,routine,0,1018
EQ0044,2022-11-10 03:47:40.169754,routine,6,1032
EQ0044,2022-11-20 06:07:40.169754,preventive,5,1224
EQ0044,2022-12-13 05:20:40.169754,routine,16,1110
EQ0044,2022-12-23 05:52:40.169754,routine,8,1148
EQ0044,2023-01-20 06:30:40.169754,routine,21,1222
EQ0044,2023-01-26 05:11:40.169754,preventive,4,1236
EQ0044,2023-02-01 04:29:40.169754,routine,4,909
EQ0044,2023-02-15 04:46:40.169754,routine,11,1154
EQ0044,2023-03-08 03:07:40.169754,routine,14,895
EQ0044,2023-03-17 05:15:40.169754,preventive,6,965
EQ0044,2023-04-03 05:40:40.169754,routine,13,1148
EQ0044,2023-04-09 05:23:40.169754,preventive,1,1140
EQ0044,2023-04-22 05:48:40.169754,routine,6,1056
EQ0044,2023-04-23 05:45:40.169754,routine,-1,1075
EQ0044,2023-05-09 05:58:40.169754,routine,13,1193
EQ0044,2023-05-23 06:06:40.169754,preventive,12,1338
EQ0044,2023-06-04 05:54:40.169754,routine,9,1045
EQ0044,2023-06-23 06:01:40.169754,preventive,12,1067
EQ0044,2023-07-03 04:00:40.169754,routine,6,840
EQ0044,2023-07-13 05:32:40.169754,corrective,8,1059
EQ0044,2023-08-05 06:19:40.169754,routine,16,1173
EQ0044,2023-08-12 03:37:40.169754,corrective,2,1060
EQ0044,2023-08-18 05:56:40.169754,routine,1,1163
EQ0044,2023-09-04 05:40:40.169754,routine,11,1095
EQ0044,2023-09-18 06:03:40.169754,routine,11,1103
EQ0044,2023-10-03 03:43:40.169754,routine,9,1107
EQ0044,2023-10-09 06:01:40.169754,preventive,1,878
EQ0044,2023-10-18 06:02:40.169754,routine,4,938
EQ0044,2023-10-29 05:18:40.169754,preventive,6,889
EQ0044,2023-11-10 05:13:40.169754,routine,9,1120
EQ0044,2023-11-18 05:10:40.169754,routine,6,982
EQ0044,2023-11-28 06:08:40.169754,routine,7,1061
EQ0044,2023-12-13 05:48:40.169754,preventive,11,959
EQ0044,2023-12-22 05:20:40.169754,routine,4,1037
EQ0044,2023-12-30 05:25:40.169754,preventive,5,1069
EQ0045,2023-05-09 05:33:40.169768,routine,17,971
EQ0045,2023-05-17 03:50:40.169768,routine,6,872
EQ0045,2023-05-24 04:42:40.169768,routine,1,909
EQ0045,2023-05-27 06:26:40.169768,routine,-1,956
EQ0045,2023-06-04 04:43:40.169768,routine,3,876
EQ0045,2023-06-16 05:24:40.169768,routine,6,1070
EQ0045,2023-06-21 05:07:40.169768,routine,-2,1147
EQ0045,2023-07-01 05:25:40.169768,routine,4,1102
EQ0045,2023-07-15 03:31:40.169768,routine,8,983
EQ0045,2023-07-23 04:50:40.169768,routine,4,991
EQ0045,2023-07-31 05:22:40.169768,routine,2,961
EQ0045,2023-08-14 06:23:40.169768,routine,8,1304
EQ0045,2023-08-30 05:17:40.169768,preventive,14,1334
EQ0045,2023-09-01 04:41:40.169768,corrective,0,1173
EQ0045,2023-09-11 05:38:40.169768,preventive,3,1131
EQ0045,2023-09-19 05:29:40.169768,corrective,6,1045
EQ0045,2023-10-01 05:16:40.169768,routine,6,1124
EQ0045,2023-10-08 05:55:40.169768,routine,3,928
EQ0045,2023-10-16 03:57:40.169768,routine,2,874
EQ0045,2023-10-20 04:30:40.169768,routine,-3,1031
EQ0045,2023-10-28 06:29:40.169768,routine,3,1174
EQ0045,2023-11-06 04:43:40.169768,routine,4,1213
EQ0045,2023-11-17 05:04:40.169768,preventive,4,1042
EQ0045,2023-11-26 04:51:40.169768,routine,2,920
EQ0045,2023-12-04 05:39:40.169768,routine,3,1054
EQ0045,2023-12-11 04:38:40.169768,routine,2,1083
EQ0045,2023-12-25 04:52:40.169768,corrective,9,966
EQ0045,2023-12-30 04:59:40.169768,routine,3,1127
EQ0045,2024-01-08 06:20:40.169768,preventive,3,1086
EQ0045,2024-01-15 06:32:40.169768,routine,3,1165
EQ0045,2024-01-18 05:41:40.169768,routine,1,1145
EQ0045,2024-01-29 03:26:40.169768,routine,9,1088
EQ0045,2024-02-06 04:46:40.169768,routine,3,969
EQ0045,2024-02-13 05:08:40.169768,routine,2,827
EQ0045,2024-02-23 06:25:40.169768,routine,3,1185
EQ0045,2024-02-25 04:51:40.169768,routine,-1,898
EQ0045,2024-03-07 03:56:40.169768,routine,6,958
EQ0045,2024-03-08 05:42:40.169768,routine,-1,898
EQ0045,2024-03-21 05:23:40.169768,preventive,6,1334
EQ0045,2024-04-01 04:29:40.169768,routine,8,1121
EQ0045,2024-04-08 04:26:40.169768,routine,3,935
EQ0045,2024-04-15 06:18:40.169768,routine,2,1167
EQ0045,2024-04-19 04:37:40.169768,routine,0,987
EQ0045,2024-04-26 05:33:40.169768,preventive,5,952
EQ0045,2024-05-05 03:40:40.169768,preventive,7,1012
EQ0045,2024-05-13 04:37:40.169768,routine,6,1015
EQ0045,2024-05-18 04:55:40.169768,routine,0,949
EQ0045,2024-05-26 05:06:40.169768,routine,1,1079
EQ0045,2024-06-01 05:54:40.169768,routine,3,975
EQ0045,2024-06-04 04:38:40.169768,preventive,1,1079
EQ0045,2024-06-13 05:08:40.169768,preventive,7,1013
EQ0045,2024-06-22 04:38:40.169768,routine,6,913
EQ0045,2024-06-26 04:40:40.169768,routine,1,1036
EQ0045,2024-07-11 05:39:40.169768,routine,13,1169
EQ0045,2024-07-22 04:34:40.169768,routine,7,1010
EQ0045,2024-08-01 04:49:40.169768,preventive,6,944
EQ0045,2024-08-13 06:17:40.169768,corrective,6,1045
EQ0045,2024-08-21 04:59:40.169768,routine,1,947
EQ0045,2024-08-28 04:08:40.169768,routine,5,998
EQ0045,2024-09-13 05:00:40.169768,routine,9,1156
EQ0045,2024-09-22 03:27:40.169768,preventive,2,1007
EQ0045,2024-09-26 05:00:40.169768,preventive,0,989
EQ0045,2024-10-10 06:21:40.169768,routine,11,1095
EQ0045,2024-10-23 03:34:40.169768,corrective,8,916
EQ0045,2024-10-30 04:41:40.169768,preventive,2,979
EQ0045,2024-11-15 06:03:40.169768,routine,10,1022
EQ0045,2024-11-25 05:40:40.169768,preventive,5,1103
EQ0045,2024-12-05 05:27:40.169768,preventive,4,913
EQ0045,2024-12-04 05:48:40.169768,routine,-3,1053
EQ0045,2024-12-18 05:59:40.169768,routine,8,1122
EQ0045,2024-12-24 05:49:40.169768,routine,4,917
EQ0045,2025-01-05 05:18:40.169768,routine,10,1197
EQ0045,2025-01-17 05:21:40.169768,routine,6,1095
EQ0045,2025-01-26 03:44:40.169768,routine,2,1142
EQ0045,2025-01-30 03:57:40.169768,routine,-1,865
EQ0045,2025-01-31 06:12:40.169768,routine,-1,951
EQ0045,2025-02-08 06:11:40.169768,routine,5,1000
EQ0045,2025-02-19 06:14:40.169768,routine,5,1102
EQ0045,2025-03-08 03:30:40.169768,preventive,11,893
EQ0045,2025-03-15 05:43:40.169768,routine,5,985
EQ0045,2025-03-25 06:25:40.169768,routine,6,960
EQ0045,2025-04-06 05:32:40.169768,routine,5,1332
EQ0045,2025-04-10 05:31:40.169768,routine,0,1044
EQ0045,2025-04-21 04:46:40.169768,routine,4,828
EQ0046,2021-01-31 05:17:40.169782,routine,4,1160
EQ0046,2021-02-06 04:22:40.169782,routine,0,1030
EQ0046,2021-02-10 04:15:40.169782,routine,1,997
EQ0046,2021-02-12 05:29:40.169782,routine,0,1035
EQ0046,2021-02-23 06:04:40.169782,preventive,8,1063
EQ0046,2021-03-02 06:21:40.169782,routine,5,1294
EQ0046,2021-03-10 05:55:40.169782,routine,2,886
EQ0046,2021-03-20 05:08:40.169782,routine,4,1092
EQ0046,2021-03-27 03:31:40.169782,corrective,5,924
EQ0046,2021-04-04 03:40:40.169782,preventive,2,865
EQ0046,2021-04-16 04:57:40.169782,routine,9,1016
EQ0046,2021-04-29 05:32:40.169782,corrective,8,1028
EQ0046,2021-05-03 05:07:40.169782,routine,-2,1027
EQ0046,2021-05-08 05:06:40.169782,routine,1,1093
EQ0046,2021-05-14 05:08:40.169782,routine,2,1046
EQ0046,2021-05-27 04:56:40.169782,routine,6,1022
EQ0046,2021-06-03 05:19:40.169782,preventive,2,1088
EQ0046,2021-06-07 06:02:40.169782,routine,0,857
EQ0046,2021-06-20 05:17:40.169782,preventive,7,1079
EQ0046,2021-06-27 06:14:40.169782,routine,1,1151
EQ0046,2021-06-28 05:12:40.169782,corrective,-1,1078
EQ0046,2021-07-06 04:23:40.169782,corrective,3,990
EQ0046,2021-07-11 06:00:40.169782,preventive,3,1176
EQ0046,2021-07-20 05:27:40.169782,routine,7,1108
EQ0046,2021-08-01 05:50:40.169782,corrective,6,1011
EQ0046,2021-08-07 05:13:40.169782,routine,0,971
EQ0046,2021-08-17 04:59:40.169782,preventive,5,1278
EQ0046,2021-08-26 05:33:40.169782,routine,3,1104
EQ0046,2021-08-24 06:17:40.169782,routine,-5,814
EQ0046,2021-08-29 04:34:40.169782,routine,3,1217
EQ0046,2021-09-04 05:15:40.169782,routine,3,1040
EQ0046,2021-09-13 04:11:40.169782,preventive,4,944
EQ0046,2021-09-18 06:16:40.169782,routine,2,1089
EQ0046,2021-10-01 04:18:40.169782,routine,10,1135
EQ0046,2021-10-08 05:55:40.169782,routine,5,1146
EQ0046,2021-10-15 05:37:40.169782,routine,4,1073
EQ0046,2021-10-25 04:08:40.169782,routine,5,1206
EQ0046,2021-11-01 05:39:40.169782,routine,0,1049
EQ0046,2021-11-01 05:49:40.169782,routine,-3,834
EQ0046,2021-11-10 05:41:40.169782,routine,3,1042
EQ0046,2021-11-16 06:32:40.169782,routine,0,1352
EQ0046,2021-11-20 04:13:40.169782,routine,0,1042
EQ0046,2021-11-28 06:00:40.169782,routine,3,1153
EQ0046,2021-12-08 03:47:40.169782,routine,8,1123
EQ0046,2021-12-19 05:05:40.169782,routine,4,1011
EQ0046,2021-12-26 06:08:40.169782,routine,4,938
EQ0046,2022-01-02 05:59:40.169782,routine,4,1183
EQ0046,2022-01-14 04:47:40.169782,routine,7,1139
EQ0046,2022-01-23 05:36:40.169782,preventive,3,968
EQ0046,2022-01-25 06:19:40.169782,routine,-1,1089
EQ0046,2022-02-05 06:04:40.169782,preventive,5,1140
EQ0046,2022-02-18 04:11:40.169782,routine,6,1041
EQ0046,2022-02-26 04:07:40.169782,preventive,3,1139
EQ0046,2022-03-04 03:34:40.169782,routine,1,832
EQ0046,2022-03-06 05:17:40.169782,routine,-1,941
EQ0046,2022-03-13 06:08:40.169782,preventive,4,955
EQ0046,2022-03-25 06:10:40.169782,corrective,5,946
EQ0046,2022-03-30 04:04:40.169782,routine,-1,888
EQ0046,2022-04-06 06:14:40.169782,routine,0,872
EQ0046,2022-04-15 04:04:40.169782,preventive,2,1077
EQ0046,2022-04-18 05:51:40.169782,routine,-2,940
EQ0046,2022-04-23 03:24:40.169782,routine,3,979
EQ0046,2022-05-06 04:53:40.169782,preventive,9,1007
EQ0046,2022-05-10 04:02:40.169782,corrective,0,1108
EQ0046,2022-05-13 05:20:40.169782,preventive,1,1127
EQ0046,2022-05-30 04:03:40.169782,preventive,10,885
EQ0046,2022-06-10 05:41:40.169782,routine,5,818
EQ0046,2022-06-16 05:20:40.169782,routine,0,1111
EQ0046,2022-06-22 04:29:40.169782,routine,4,1091
EQ0046,2022-07-01 04:42:40.169782,routine,5,1155
EQ0046,2022-07-14 04:30:40.169782,routine,6,904
EQ0046,2022-07-18 04:38:40.169782,routine,1,922
EQ0046,2022-07-28 05:45:40.169782,preventive,6,1232
EQ0046,2022-08-07 03:24:40.169782,preventive,5,926
EQ0046,2022-08-10 03:31:40.169782,routine,0,861
EQ0046,2022-08-22 04:54:40.169782,corrective,8,1207
EQ0046,2022-09-03 05:05:40.169782,preventive,6,950
EQ0046,2022-09-12 06:21:40.169782,routine,6,1203
EQ0046,2022-09-19 06:34:40.169782,routine,2,1005
EQ0046,2022-09-27 06:10:40.169782,preventive,4,960
EQ0046,2022-10-12 04:20:40.169782,routine,12,1139
EQ0046,2022-10-21 04:02:40.169782,routine,3,957
EQ0046,2022-10-26 05:48:40.169782,routine,-1,1172
EQ0046,2022-10-29 06:05:40.169782,corrective,-2,870
EQ0046,2022-11-13 05:44:40.169782,routine,8,1210
EQ0046,2022-11-13 06:09:40.169782,routine,-3,1100
EQ0046,2022-11-21 03:44:40.169782,routine,3,909
EQ0046,2022-12-02 05:56:40.169782,routine,8,932
EQ0046,2022-12-12 06:04:40.169782,routine,5,1105
EQ0046,2022-12-18 05:33:40.169782,preventive,3,1106
EQ0046,2022-12-25 04:47:40.169782,preventive,5,1116
EQ0046,2023-01-03 05:17:40.169782,preventive,4,1207
EQ0046,2023-01-10 04:25:40.169782,preventive,5,1112
EQ0046,2023-01-23 03:07:40.169782,corrective,9,987
EQ0047,2022-08-14 06:18:40.169796,preventive,10,1161
EQ0047,2022-08-19 06:12:40.169796,corrective,2,977
EQ0047,2022-08-28 06:00:40.169796,routine,2,825
EQ0047,2022-09-08 06:14:40.169796,preventive,4,1054
EQ0047,2022-09-08 06:16:40.169796,routine,-2,1006
EQ0047,2022-09-21 03:10:40.169796,routine,7,1124
EQ0047,2022-10-02 05:20:40.169796,routine,9,1167
EQ0047,2022-10-15 05:26:40.169796,preventive,9,1138
EQ0047,2022-10-23 05:39:40.169796,preventive,3,912
EQ0047,2022-11-04 04:56:40.169796,routine,7,1096
EQ0047,2022-11-12 04:41:40.169796,routine,3,1154
EQ0047,2022-11-20 03:11:40.169796,routine,4,1087
EQ0047,2022-11-29 03:56:40.169796,routine,5,948
EQ0047,2022-12-08 05:43:40.169796,routine,5,989
EQ0047,2022-12-25 03:22:40.169796,routine,11,852
EQ0047,2023-01-09 04:47:40.169796,preventive,8,900
EQ0047,2023-01-15 06:20:40.169796,routine,0,1234
EQ0047,2023-01-20 03:30:40.169796,preventive,1,959
EQ0047,2023-02-01 05:50:40.169796,routine,6,1225
EQ0047,2023-02-14 04:32:40.169796,routine,8,1087
EQ0047,2023-03-02 03:33:40.169796,routine,10,1182
EQ0047,2023-03-17 03:45:40.169796,routine,9,1011
EQ0047,2023-03-18 04:37:40.169796,corrective,-1,1250
EQ0047,2023-04-01 06:29:40.169796,corrective,7,1177
EQ0047,2023-04-13 03:05:40.169796,routine,5,918
EQ0047,2023-04-19 06:32:40.169796,preventive,0,1096
EQ0047,2023-04-25 06:17:40.169796,preventive,2,960
EQ0047,2023-05-01 05:02:40.169796,preventive,3,1151
EQ0047,2023-05-07 04:18:40.169796,routine,-1,1074
EQ0047,2023-05-24 06:07:40.169796,routine,15,1251
EQ0047,2023-06-12 05:56:40.169796,routine,13,1023
EQ0047,2023-06-19 04:58:40.169796,routine,5,1021
EQ0047,2023-07-02 05:52:40.169796,preventive,8,902
EQ0047,2023-07-13 04:02:40.169796,routine,4,1053
EQ0047,2023-07-18 05:55:40.169796,preventive,2,1207
EQ0047,2023-07-26 05:44:40.169796,routine,6,1037
EQ0047,2023-07-29 06:32:40.169796,routine,1,1056
EQ0047,2023-08-06 05:38:40.169796,preventive,1,945
EQ0047,2023-08-14 06:27:40.169796,routine,2,1208
EQ0047,2023-08-19 05:24:40.169796,preventive,3,988
EQ0047,2023-09-12 03:54:40.169796,corrective,18,921
EQ0047,2023-09-12 03:43:40.169796,routine,-3,933
EQ0047,2023-09-15 03:10:40.169796,preventive,1,939
EQ0047,2023-09-23 03:17:40.169796,routine,1,899
EQ0047,2023-09-29 05:45:40.169796,routine,4,1048
EQ0047,2023-10-11 06:22:40.169796,routine,8,1077
EQ0047,2023-10-22 03:33:40.169796,routine,5,1094
EQ0047,2023-10-27 06:14:40.169796,routine,3,1308
EQ0047,2023-11-09 05:55:40.169796,preventive,10,1148
EQ0047,2023-11-25 05:56:40.169796,routine,14,966
EQ0047,2023-12-06 06:04:40.169796,preventive,9,1124
EQ0047,2023-12-21 04:03:40.169796,routine,12,847
EQ0047,2024-01-09 06:32:40.169796,routine,12,1010
EQ0047,2024-01-20 05:20:40.169796,routine,5,1102
EQ0047,2024-01-24 04:30:40.169796,routine,-2,1041
EQ0047,2024-01-29 05:28:40.169796,preventive,0,869
EQ0047,2024-02-04 06:02:40.169796,routine,1,1223
EQ0047,2024-02-17 06:26:40.169796,routine,9,1178
EQ0047,2024-02-24 05:05:40.169796,routine,3,999
EQ0047,2024-02-25 06:15:40.169796,routine,-2,871
EQ0047,2024-03-06 05:57:40.169796,preventive,8,1010
EQ0047,2024-03-23 04:03:40.169796,routine,12,875
EQ0047,2024-04-01 06:27:40.169796,routine,2,946
EQ0047,2024-04-11 06:19:40.169796,routine,3,909
EQ0047,2024-04-24 06:02:40.169796,preventive,7,1186
EQ0047,2024-04-28 06:01:40.169796,routine,1,1117
EQ0047,2024-05-08 05:20:40.169796,routine,4,964
EQ0047,2024-05-13 06:12:40.169796,preventive,3,1014
EQ0047,2024-05-30 04:15:40.169796,routine,13,1189
EQ0047,2024-06-10 04:26:40.169796,routine,6,1000
EQ0047,2024-06-19 05:17:40.169796,routine,4,1249
EQ0047,2024-06-19 05:25:40.169796,preventive,-2,898
EQ0047,2024-06-25 03:27:40.169796,preventive,3,941
EQ0047,2024-06-30 06:20:40.169796,routine,-1,897
EQ0047,2024-07-05 04:54:40.169796,routine,3,973
EQ0047,2024-07-21 04:50:40.169796,routine,10,1237
EQ0048,2023-07-29 06:21:40.169809,corrective,11,1278
EQ0048,2023-08-12 04:48:40.169809,routine,7,1123
EQ0048,2023-08-18 05:53:40.169809,preventive,-1,973
EQ0048,2023-08-31 04:35:40.169809,routine,6,1142
EQ0048,2023-09-06 05:43:40.169809,routine,4,930
EQ0048,2023-09-19 03:19:40.169809,routine,9,934
EQ0048,2023-09-22 06:28:40.169809,routine,0,898
EQ0048,2023-10-07 06:01:40.169809,routine,9,1200
EQ0048,2023-10-12 03:44:40.169809,preventive,1,945
EQ0048,2023-10-30 04:57:40.169809,corrective,13,1079
EQ0048,2023-11-15 05:58:40.169809,corrective,10,1254
EQ0048,2023-11-23 05:09:40.169809,corrective,1,1155
EQ0048,2023-11-24 03:13:40.169809,corrective,-1,912
EQ0048,2023-12-02 05:56:40.169809,routine,1,1062
EQ0048,2023-12-05 03:28:40.169809,routine,0,1087
EQ0048,2023-12-28 03:06:40.169809,corrective,16,876
EQ0048,2024-01-05 06:10:40.169809,routine,1,939
EQ0048,2024-01-13 05:46:40.169809,routine,2,916
EQ0048,2024-01-13 06:28:40.169809,preventive,-2,943
EQ0048,2024-02-04 04:43:40.169809,routine,18,1015
EQ0048,2024-02-06 06:20:40.169809,routine,-1,958
EQ0048,2024-02-14 06:23:40.169809,routine,4,1244
EQ0048,2024-02-23 06:16:40.169809,routine,6,1042
EQ0048,2024-03-07 05:28:40.169809,routine,11,983
EQ0048,2024-03-21 04:44:40.169809,routine,8,1105
EQ0048,2024-04-11 05:22:40.169809,routine,14,1212
EQ0048,2024-04-15 06:22:40.169809,routine,-2,1126
EQ0048,2024-04-23 06:05:40.169809,preventive,6,1218
EQ0048,2024-05-01 05:20:40.169809,corrective,3,1162
EQ0048,2024-05-18 05:26:40.169809,preventive,13,1265
EQ0048,2024-05-31 04:15:40.169809,preventive,7,1035
EQ0048,2024-06-10 06:11:40.169809,routine,7,1047
EQ0048,2024-06-17 06:21:40.169809,routine,4,1016
EQ0048,2024-06-28 05:24:40.169809,corrective,6,1215
EQ0048,2024-07-13 06:19:40.169809,preventive,9,1146
EQ0048,2024-07-27 05:08:40.169809,preventive,8,1312
EQ0048,2024-08-09 05:57:40.169809,routine,7,1016
EQ0048,2024-08-18 03:09:40.169809,routine,4,1075
EQ0048,2024-08-28 05:41:40.169809,routine,4,963
EQ0048,2024-08-31 06:34:40.169809,routine,-2,1150
EQ0048,2024-09-04 05:42:40.169809,routine,-1,992
EQ0048,2024-09-19 06:07:40.169809,routine,8,1114
EQ0048,2024-09-27 06:08:40.169809,routine,2,1406
EQ0048,2024-10-08 06:29:40.169809,routine,8,1217
EQ0048,2024-10-18 04:43:40.169809,preventive,5,1047
EQ0048,2024-10-29 03:19:40.169809,routine,4,950
EQ0048,2024-11-12 05:16:40.169809,preventive,9,987
EQ0048,2024-11-25 05:26:40.169809,preventive,11,992
EQ0048,2024-12-10 05:08:40.169809,preventive,10,1262
EQ0048,2024-12-24 04:54:40.169809,preventive,12,977
EQ0048,2025-01-10 05:55:40.169809,routine,10,1172
EQ0048,2025-01-13 04:22:40.169809,routine,-1,915
EQ0048,2025-01-17 04:04:40.169809,corrective,1,1032
EQ0048,2025-02-02 06:13:40.169809,routine,9,1076
EQ0048,2025-02-23 04:10:40.169809,corrective,15,1067
EQ0048,2025-03-06 04:34:40.169809,preventive,7,1001
EQ0048,2025-03-15 05:07:40.169809,routine,4,1159
EQ0048,2025-03-29 04:12:40.169809,corrective,9,1177
EQ0048,2025-04-08 06:02:40.169809,routine,4,951
EQ0048,2025-04-15 03:42:40.169809,routine,5,1082
EQ0048,2025-05-04 04:12:40.169809,routine,12,928
EQ0048,2025-05-07 06:04:40.169809,routine,0,1061
EQ0048,2025-05-16 04:06:40.169809,routine,3,892
EQ0048,2025-05-26 05:34:40.169809,corrective,4,1044
EQ0048,2025-06-04 06:01:40.169809,corrective,7,1172
EQ0048,2025-06-24 04:38:40.169809,routine,13,965
EQ0048,2025-06-26 06:01:40.169809,routine,-2,1118
EQ0048,2025-07-09 06:33:40.169809,routine,6,1201
EQ0048,2025-07-12 05:36:40.169809,routine,-1,951
EQ0049,2023-05-09 05:39:40.169822,routine,11,1106
EQ0049,2023-06-01 06:07:40.169822,routine,18,1238
EQ0049,2023-06-20 04:56:40.169822,routine,12,1085
EQ0049,2023-06-25 05:47:40.169822,routine,2,1054
EQ0049,2023-07-15 05:16:40.169822,routine,18,1235
EQ0049,2023-07-29 05:03:40.169822,preventive,9,1035
EQ0049,2023-08-01 05:35:40.169822,preventive,-2,980
EQ0049,2023-08-09 05:26:40.169822,routine,5,1129
EQ0049,2023-09-02 05:14:40.169822,preventive,19,1048
EQ0049,2023-09-10 06:31:40.169822,routine,2,1138
EQ0049,2023-09-16 05:33:40.169822,routine,-1,897
EQ0049,2023-09-29 05:35:40.169822,preventive,8,1251
EQ0049,2023-10-13 06:27:40.169822,preventive,8,1208
EQ0049,2023-10-23 05:27:40.169822,routine,7,1010
EQ0049,2023-11-13 05:31:40.169822,routine,18,1321
EQ0049,2023-11-22 03:27:40.169822,routine,3,881
EQ0049,2023-12-07 04:47:40.169822,routine,9,1122
EQ0049,2023-12-24 05:04:40.169822,routine,12,1259
EQ0049,2024-01-09 05:24:40.169822,routine,11,963
EQ0049,2024-01-17 06:30:40.169822,routine,4,1089
EQ0049,2024-02-07 04:51:40.169822,corrective,15,959
EQ0049,2024-02-19 04:08:40.169822,routine,5,991
EQ0049,2024-02-28 04:03:40.169822,routine,4,1131
EQ0049,2024-03-12 05:21:40.169822,routine,9,954
EQ0049,2024-03-26 06:06:40.169822,routine,12,1183
EQ0049,2024-04-10 04:13:40.169822,routine,9,1196
EQ0049,2024-04-18 06:17:40.169822,preventive,5,1154
EQ0049,2024-04-28 05:00:40.169822,preventive,5,1032
EQ0049,2024-05-09 03:15:40.169822,preventive,7,1053
EQ0049,2024-05-20 05:06:40.169822,preventive,7,1046
EQ0049,2024-06-03 06:01:40.169822,routine,9,1048
EQ0049,2024-06-10 04:13:40.169822,routine,5,1011
EQ0049,2024-06-24 04:18:40.169822,routine,7,915
EQ0049,2024-07-03 05:36:40.169822,routine,4,1199
EQ0049,2024-07-10 06:12:40.169822,preventive,2,943
EQ0049,2024-07-15 05:44:40.169822,corrective,1,1123
EQ0049,2024-07-25 05:00:40.169822,routine,7,1048
EQ0049,2024-08-08 06:03:40.169822,routine,7,1167
EQ0049,2024-08-12 05:43:40.169822,routine,-1,1129
EQ0049,2024-08-23 06:10:40.169822,corrective,6,1189
EQ0049,2024-09-09 06:12:40.169822,corrective,11,1050
EQ0049,2024-09-11 06:20:40.169822,routine,-1,929
EQ0049,2024-09-28 04:08:40.169822,preventive,13,1027
EQ0049,2024-10-23 06:26:40.169822,routine,19,861
EQ0049,2024-11-14 06:01:40.169822,corrective,15,1159
EQ0049,2024-11-26 04:35:40.169822,preventive,7,1117
EQ0049,2024-11-27 06:04:40.169822,routine,-1,958
EQ0049,2024-12-10 04:59:40.169822,routine,9,947
EQ0049,2024-12-31 06:02:40.169822,routine,15,1044
EQ0049,2025-01-08 06:07:40.169822,preventive,4,1151
EQ0049,2025-01-26 06:22:40.169822,routine,13,1034
EQ0049,2025-02-04 06:07:40.169822,preventive,7,1053
EQ0049,2025-02-18 05:35:40.169822,corrective,8,1082
EQ0049,2025-03-01 05:26:40.169822,routine,7,1059
EQ0049,2025-03-22 06:34:40.169822,corrective,17,988
EQ0049,2025-03-26 03:08:40.169822,routine,2,1032
EQ0049,2025-04-01 03:25:40.169822,routine,3,918
EQ0049,2025-04-15 04:51:40.169822,routine,8,912
EQ0050,2020-09-27 06:00:40.169836,routine,31,1203
EQ0050,2020-10-13 05:06:40.169836,preventive,11,955
EQ0050,2020-10-26 06:21:40.169836,preventive,8,1051
EQ0050,2020-11-17 05:07:40.169836,routine,17,997
EQ0050,2020-11-28 05:54:40.169836,preventive,9,814
EQ0050,2020-12-27 06:15:40.169836,corrective,26,1143
EQ0050,2021-01-05 05:53:40.169836,routine,5,937
EQ0050,2021-01-13 04:11:40.169836,routine,6,971
